dose_year,dose_month,dose_type_norm,lot,total_recipients
2021,12,Comirnaty,FP1972,2
2021,12,Comirnaty,FP8234,1
2021,12,Comirnaty,FP8956,5
2021,12,Comirnaty,FR3566,1
2021,12,Comirnaty,PCA0002,2913
2021,12,Comirnaty,PCA0002 ,2
2021,12,Comirnaty,PCA0002        ,2
2021,12,Comirnaty,PCA0003,147
2021,12,Comirnaty,PCA0075,1
2021,12,Comirnaty,PCB0001,6267
2021,12,Comirnaty,PCB0001 ,9
2021,12,Comirnaty,PCB0001        ,11
2021,12,Comirnaty,PCB0017,2
2021,12,Comirnaty,SCTR1,5999
2021,12,Comirnaty,SCTR1 ,2
2021,12,Comirnaty,SCWF7,764
2021,12,Comirnaty,SDCN1,1824
2021,12,Comirnaty,XD975,1
2021,12,Comirnaty,XE393,1
2021,12,Janssen,,1750
2021,12,Janssen,1F1006A,14
2021,12,Janssen,1F1020A,21
2021,12,Janssen,21C10-05,7
2021,12,Janssen,21C16-05,35
2021,12,Janssen,21C17-05,12
2021,12,Janssen,21C18-05,6
2021,12,Janssen,3001943,1
2021,12,Janssen,3003606,4
2021,12,Janssen,3004738,4
2021,12,Janssen,3005242,3
2021,12,Janssen,ABZ5320,1419
2021,12,Janssen,ABZ5320 ,2
2021,12,Janssen,ACA5775,5646
2021,12,Janssen,ACA6111,4267
2021,12,Janssen,ACA6111        ,6
2021,12,Janssen,FE7051,1
2021,12,Janssen,FG3739,1
2021,12,Janssen,FK0594,5
2021,12,Janssen,FL4213,4
2021,12,Janssen,GH9722,1
2021,12,Janssen,PCA0002,2
2021,12,Janssen,SCTR1,3
2021,12,Janssen,XD955,6
2021,12,Janssen,XD974,49
2021,12,Janssen,XD975,55
2021,12,Janssen,XD986,31
2021,12,Janssen,XE393,2023
2021,12,Janssen,XE393          ,6
2021,12,Janssen,XE423,148
2021,12,Others,,3
2021,12,Spikevax,,1266
2021,12,Spikevax,000023A,64
2021,12,Spikevax,000039A,780
2021,12,Spikevax,000058A,613
2021,12,Spikevax,000082A,1
2021,12,Spikevax,000139A,2
2021,12,Spikevax,000397A,1
2021,12,Spikevax,007G21A,397
2021,12,Spikevax,090F21A,744
2021,12,Spikevax,090F21A        ,1
2021,12,Spikevax,093F21A,166
2021,12,Spikevax,216040,507
2021,12,Spikevax,216040 ,1
2021,12,Spikevax,216041,75
2021,12,Spikevax,21C17-05,1
2021,12,Spikevax,3001939,14
2021,12,Spikevax,3001943,2
2021,12,Spikevax,3002330,4
2021,12,Spikevax,3002546,4
2021,12,Spikevax,3002916,80
2021,12,Spikevax,3002920,139
2021,12,Spikevax,3003601,112
2021,12,Spikevax,3003606,415
2021,12,Spikevax,3003606 ,1
2021,12,Spikevax,3003659,2411
2021,12,Spikevax,3004218,471
2021,12,Spikevax,3004493,687
2021,12,Spikevax,3004493        ,3
2021,12,Spikevax,3004670,964
2021,12,Spikevax,3004670 ,3
2021,12,Spikevax,3004670        ,2
2021,12,Spikevax,3004738,1063
2021,12,Spikevax,3005238,649
2021,12,Spikevax,3005242,1886
2021,12,Spikevax,3005242        ,2
2021,12,Spikevax,FK0594,5
2021,12,Spikevax,FM7533,1
2021,12,Spikevax,PCA0002,1
2021,12,Spikevax,PCB0001,3
2021,12,Spikevax,SCTR1,2
2021,12,Spikevax,XD975,4
2022,01,Astra-Zeneca,,6
2022,01,Astra-Zeneca,31100TB,1
2022,01,Astra-Zeneca,ABV4678,1
2022,01,Comirnaty,,6829
2022,01,Comirnaty,000039A,4
2022,01,Comirnaty,000058A,6
2022,01,Comirnaty,000139A,1
2022,01,Comirnaty,090F21A,5
2022,01,Comirnaty,1F1005A,338
2022,01,Comirnaty,1F1005A ,11
2022,01,Comirnaty,1F1006A,556
2022,01,Comirnaty,1F1020A,7535
2022,01,Comirnaty,1F1020A ,5
2022,01,Comirnaty,1F1020A        ,6
2022,01,Comirnaty,1K082A,2
2022,01,Comirnaty,1K082A ,2
2022,01,Comirnaty,216040,29
2022,01,Comirnaty,216046,2
2022,01,Comirnaty,21C17-05,2
2022,01,Comirnaty,3002330,1
2022,01,Comirnaty,3003601,1
2022,01,Comirnaty,3004493,3
2022,01,Comirnaty,3004670,1
2022,01,Comirnaty,3004738,1
2022,01,Comirnaty,3005242,1
2022,01,Comirnaty,3005242        ,1
2022,01,Comirnaty,31100TB,2161
2022,01,Comirnaty,36660TB,2
2022,01,Comirnaty,ABW2953,5
2022,01,Comirnaty,ACA5775,2
2022,01,Comirnaty,ACA6111,1
2022,01,Comirnaty,FD0168,16
2022,01,Comirnaty,FD1921,2
2022,01,Comirnaty,FD6840,14
2022,01,Comirnaty,FE1248,2
2022,01,Comirnaty,FE2296,2
2022,01,Comirnaty,FE7051,1
2022,01,Comirnaty,FF0680,6
2022,01,Comirnaty,FF2832,1
2022,01,Comirnaty,FF3318,7
2022,01,Comirnaty,FG3739,84
2022,01,Comirnaty,FG4509,64
2022,01,Comirnaty,FK0594,1727
2022,01,Comirnaty,FK0594 ,1
2022,01,Comirnaty,FK0594         ,6
2022,01,Comirnaty,FL4213,3203
2022,01,Comirnaty,FL4213 ,2
2022,01,Comirnaty,FL4213         ,3
2022,01,Comirnaty,FL5324,2799
2022,01,Comirnaty,FM7533,24534
2022,01,Comirnaty,FM7533 ,33
2022,01,Comirnaty,FM7533  ,2
2022,01,Comirnaty,FM7533         ,20
2022,01,Comirnaty,FM7785,1466
2022,01,Comirnaty,FM9088,965
2022,01,Comirnaty,FM9088  ,2
2022,01,Comirnaty,FM9088         ,1
2022,01,Comirnaty,FN4071,1518
2022,01,Comirnaty,FN4071 ,2
2022,01,Comirnaty,FN4071         ,4
2022,01,Comirnaty,FN4072,27839
2022,01,Comirnaty,FN4072 ,60
2022,01,Comirnaty,FN4072  ,10
2022,01,Comirnaty,FN4072   ,3
2022,01,Comirnaty,FN4072    ,2
2022,01,Comirnaty,FN4072     ,12
2022,01,Comirnaty,FN4072         ,46
2022,01,Comirnaty,FN4074,1
2022,01,Comirnaty,FN5519,4615
2022,01,Comirnaty,FN5519 ,2
2022,01,Comirnaty,FN5519         ,2
2022,01,Comirnaty,FP1972,9
2022,01,Comirnaty,FP8234,61
2022,01,Comirnaty,FP8956,3
2022,01,Comirnaty,FP9632,2
2022,01,Comirnaty,FR3566,2
2022,01,Comirnaty,GD6798,3
2022,01,Comirnaty,PCA0002,61
2022,01,Comirnaty,PCB0001,106
2022,01,Comirnaty,SCTR1,266
2022,01,Comirnaty,SDCN1,1315
2022,01,Comirnaty,SDCN1 ,15
2022,01,Janssen,,515
2022,01,Janssen,1F1020A,8
2022,01,Janssen,21C10-05,2
2022,01,Janssen,21C17-05,5
2022,01,Janssen,21C18-05,1
2022,01,Janssen,3004493,1
2022,01,Janssen,3005242,1
2022,01,Janssen,ABZ5320,158
2022,01,Janssen,ACA5775,1924
2022,01,Janssen,ACA6111,1102
2022,01,Janssen,ACA6111 ,1
2022,01,Janssen,ACA6111        ,4
2022,01,Janssen,FK0594,2
2022,01,Janssen,FM7533,3
2022,01,Janssen,FN5519,3
2022,01,Janssen,XD974,3
2022,01,Janssen,XD975,24
2022,01,Janssen,XD986,19
2022,01,Janssen,XE393,255
2022,01,Janssen,XE423,9
2022,01,Others,,2
2022,01,Spikevax,,721
2022,01,Spikevax,000039A,431
2022,01,Spikevax,000058A,853
2022,01,Spikevax,000058A        ,1
2022,01,Spikevax,000082A,59
2022,01,Spikevax,000139A,97
2022,01,Spikevax,000187A,4
2022,01,Spikevax,007G21A,197
2022,01,Spikevax,090F21A,253
2022,01,Spikevax,090F21A        ,1
2022,01,Spikevax,093F21A,10
2022,01,Spikevax,216040,741
2022,01,Spikevax,216041,300
2022,01,Spikevax,216041        ,4
2022,01,Spikevax,216046,404
2022,01,Spikevax,21C17-05,1
2022,01,Spikevax,3000496,3
2022,01,Spikevax,3002330,1
2022,01,Spikevax,3002546,3
2022,01,Spikevax,3002916,3
2022,01,Spikevax,3002920,34
2022,01,Spikevax,3003601,1
2022,01,Spikevax,3003606,50
2022,01,Spikevax,3003659,88
2022,01,Spikevax,3003659        ,1
2022,01,Spikevax,3004218,64
2022,01,Spikevax,3004493,357
2022,01,Spikevax,3004493 ,2
2022,01,Spikevax,3004493        ,1
2022,01,Spikevax,3004670,542
2022,01,Spikevax,3004738,63
2022,01,Spikevax,3005238,403
2022,01,Spikevax,3005242,818
2022,01,Spikevax,31100TB,1
2022,01,Spikevax,FK0594,1
2022,01,Spikevax,FM7533,9
2022,01,Spikevax,FN4072,4
2022,01,Spikevax,FN5519,1
2022,02,Astra-Zeneca,,3
2022,02,Astra-Zeneca,ABV2856,1
2022,02,Comirnaty,,1490
2022,02,Comirnaty,090F21A,1
2022,02,Comirnaty,1F1005A,163
2022,02,Comirnaty,1F1020A,447
2022,02,Comirnaty,1F1045A,227
2022,02,Comirnaty,31100TB,14
2022,02,Comirnaty,ABW2953,1
2022,02,Comirnaty,FC0681,2
2022,02,Comirnaty,FD1921,1
2022,02,Comirnaty,FF2832,9
2022,02,Comirnaty,FF3318,2
2022,02,Comirnaty,FG3739,100
2022,02,Comirnaty,FK0594,43
2022,02,Comirnaty,FL4213,199
2022,02,Comirnaty,FL4213         ,1
2022,02,Comirnaty,FL5324,129
2022,02,Comirnaty,FL5324         ,2
2022,02,Comirnaty,FM7533,1992
2022,02,Comirnaty,FM7785,512
2022,02,Comirnaty,FM7785 ,1
2022,02,Comirnaty,FM9088,1222
2022,02,Comirnaty,FM9088 ,1
2022,02,Comirnaty,FN4071,1216
2022,02,Comirnaty,FN4071         ,5
2022,02,Comirnaty,FN4072,3112
2022,02,Comirnaty,FN4072 ,20
2022,02,Comirnaty,FN4072     ,2
2022,02,Comirnaty,FN4072         ,13
2022,02,Comirnaty,FN5519,1899
2022,02,Comirnaty,FN5519 ,3
2022,02,Comirnaty,FN5519         ,3
2022,02,Comirnaty,FP1972,816
2022,02,Comirnaty,FP1972         ,1
2022,02,Comirnaty,FP8234,258
2022,02,Comirnaty,FP8956,1
2022,02,Comirnaty,FP9632,4
2022,02,Comirnaty,GK4367,2
2022,02,Comirnaty,PCA0002,4
2022,02,Comirnaty,PCB0001,6
2022,02,Comirnaty,SCTR1,94
2022,02,Comirnaty,SDCN1,112
2022,02,Janssen,,156
2022,02,Janssen,3004493,2
2022,02,Janssen,ABZ5320,61
2022,02,Janssen,ACA5775,320
2022,02,Janssen,ACA6111,239
2022,02,Janssen,FM7533,1
2022,02,Janssen,XD975,4
2022,02,Janssen,XD986,2
2022,02,Janssen,XE393,86
2022,02,Janssen,XE423,5
2022,02,Spikevax,,148
2022,02,Spikevax,000039A,4
2022,02,Spikevax,000058A,74
2022,02,Spikevax,000082A,49
2022,02,Spikevax,000139A,5
2022,02,Spikevax,000187A,18
2022,02,Spikevax,000256A,7
2022,02,Spikevax,000371A,1
2022,02,Spikevax,007G21A,22
2022,02,Spikevax,090F21A,46
2022,02,Spikevax,216040,71
2022,02,Spikevax,216041,276
2022,02,Spikevax,216046,224
2022,02,Spikevax,216046 ,2
2022,02,Spikevax,3003601,5
2022,02,Spikevax,3003606,5
2022,02,Spikevax,3003659,5
2022,02,Spikevax,3004218,9
2022,02,Spikevax,3004493,48
2022,02,Spikevax,3004670,40
2022,02,Spikevax,3004738,6
2022,02,Spikevax,3005238,28
2022,02,Spikevax,3005242,62
2022,02,Spikevax,FM7533,9
2022,03,Comirnaty,,456
2022,03,Comirnaty,090F21A,1
2022,03,Comirnaty,1F1005A,18
2022,03,Comirnaty,1F1020A,308
2022,03,Comirnaty,1F1020A ,3
2022,03,Comirnaty,1F1045A,400
2022,03,Comirnaty,1F1053A,23
2022,03,Comirnaty,1K082A,1
2022,03,Comirnaty,1K082A ,1
2022,03,Comirnaty,216041,1
2022,03,Comirnaty,216041         ,1
2022,03,Comirnaty,4301MF011,8
2022,03,Comirnaty,FF3318,2
2022,03,Comirnaty,FG3739,20
2022,03,Comirnaty,FG4509,1
2022,03,Comirnaty,FK0594,3
2022,03,Comirnaty,FL4213,64
2022,03,Comirnaty,FL4574,1
2022,03,Comirnaty,FL5324,44
2022,03,Comirnaty,FL5324         ,2
2022,03,Comirnaty,FM7533,596
2022,03,Comirnaty,FM7785,46
2022,03,Comirnaty,FM9088,314
2022,03,Comirnaty,FN4071,408
2022,03,Comirnaty,FN4071         ,3
2022,03,Comirnaty,FN4072,1031
2022,03,Comirnaty,FN4072 ,5
2022,03,Comirnaty,FN4072         ,2
2022,03,Comirnaty,FN5519,209
2022,03,Comirnaty,FP1972,839
2022,03,Comirnaty,FP1972 ,2
2022,03,Comirnaty,FP1972         ,1
2022,03,Comirnaty,FP8234,88
2022,03,Comirnaty,FP8748,2
2022,03,Comirnaty,FP8956,1
2022,03,Comirnaty,FP9632,11
2022,03,Comirnaty,FR3566,1
2022,03,Comirnaty,SCTR1,1
2022,03,Comirnaty,SDCN1,16
2022,03,Janssen,,58
2022,03,Janssen,21C16-05,7
2022,03,Janssen,ABZ5320,15
2022,03,Janssen,ACA5775,155
2022,03,Janssen,ACA6111,91
2022,03,Janssen,GD6798,1
2022,03,Janssen,SDCN1,1
2022,03,Janssen,XD975,6
2022,03,Janssen,XD986,3
2022,03,Janssen,XE393,74
2022,03,Novavax,,209
2022,03,Novavax,216040,34
2022,03,Novavax,4301MF011,2403
2022,03,Novavax,4301MF011      ,5
2022,03,Novavax,4301MF012,84
2022,03,Novavax,FG4509,1
2022,03,Novavax,FM7533,4
2022,03,Spikevax,,88
2022,03,Spikevax,000039A,1
2022,03,Spikevax,000058A,21
2022,03,Spikevax,000082A,20
2022,03,Spikevax,000090A,37
2022,03,Spikevax,000139A,7
2022,03,Spikevax,000187A,8
2022,03,Spikevax,000397A,1
2022,03,Spikevax,007G21A,7
2022,03,Spikevax,016G21A,4
2022,03,Spikevax,090F21A,16
2022,03,Spikevax,090F21A        ,1
2022,03,Spikevax,216040,16
2022,03,Spikevax,216041,176
2022,03,Spikevax,216046,112
2022,03,Spikevax,3002916,1
2022,03,Spikevax,3003601,1
2022,03,Spikevax,3003606,1
2022,03,Spikevax,3004218,1
2022,03,Spikevax,3004493,9
2022,03,Spikevax,3004670,2
2022,03,Spikevax,3004738,4
2022,03,Spikevax,3005238,13
2022,03,Spikevax,3005242,7
2022,03,Spikevax,ABV5297,1
2022,03,Spikevax,FM7533,5
2022,03,Spikevax,FP1972,3
2022,04,Comirnaty,,349
2022,04,Comirnaty,000090A,2
2022,04,Comirnaty,1F1005A,7
2022,04,Comirnaty,1F1020A,220
2022,04,Comirnaty,1F1045A,248
2022,04,Comirnaty,1F1053A,4
2022,04,Comirnaty,1K082A,119
2022,04,Comirnaty,4301MF011,1
2022,04,Comirnaty,FF2832,1
2022,04,Comirnaty,FK0594,5
2022,04,Comirnaty,FL4213,76
2022,04,Comirnaty,FL5324,43
2022,04,Comirnaty,FM7533,606
2022,04,Comirnaty,FM7785,13
2022,04,Comirnaty,FM9088,90
2022,04,Comirnaty,FN4071,204
2022,04,Comirnaty,FN4071         ,1
2022,04,Comirnaty,FN4072,549
2022,04,Comirnaty,FN4072 ,3
2022,04,Comirnaty,FN5519,280
2022,04,Comirnaty,FN5988,34
2022,04,Comirnaty,FN5988 ,1
2022,04,Comirnaty,FP1972,561
2022,04,Comirnaty,FP1972 ,2
2022,04,Comirnaty,FP8234,93
2022,04,Comirnaty,FP8748,52
2022,04,Comirnaty,FP8956,122
2022,04,Comirnaty,FP8956         ,1
2022,04,Comirnaty,FP9632,2
2022,04,Comirnaty,FR5493,27
2022,04,Comirnaty,GJ1988,1
2022,04,Janssen,,17
2022,04,Janssen,1F1020A,1
2022,04,Janssen,21C16-05,1
2022,04,Janssen,ABZ5320,18
2022,04,Janssen,ACA5775,59
2022,04,Janssen,ACA5778,9
2022,04,Janssen,ACA6111,103
2022,04,Janssen,FN5519,2
2022,04,Janssen,XD975,1
2022,04,Janssen,XD986,3
2022,04,Janssen,XE393,42
2022,04,Novavax,,33
2022,04,Novavax,216040,34
2022,04,Novavax,216046,1
2022,04,Novavax,4301MF011,919
2022,04,Novavax,4301MF011      ,1
2022,04,Novavax,4301MF012,2
2022,04,Novavax,FM7533,2
2022,04,Others,,1
2022,04,Spikevax,,48
2022,04,Spikevax,000039A,11
2022,04,Spikevax,000058A,18
2022,04,Spikevax,000082A,9
2022,04,Spikevax,000090A,47
2022,04,Spikevax,000187A,8
2022,04,Spikevax,007G21A,1
2022,04,Spikevax,016G21A,3
2022,04,Spikevax,03721002A,2
2022,04,Spikevax,090F21A,5
2022,04,Spikevax,216040,9
2022,04,Spikevax,216041,135
2022,04,Spikevax,216046,32
2022,04,Spikevax,3003606,1
2022,04,Spikevax,3004738,11
2022,04,Spikevax,3005238,1
2022,05,Comirnaty,,314
2022,05,Comirnaty,1F1005A,4
2022,05,Comirnaty,1F1020A,191
2022,05,Comirnaty,1F1045A,200
2022,05,Comirnaty,1K082A,217
2022,05,Comirnaty,4301MF011,1
2022,05,Comirnaty,FC2473,3
2022,05,Comirnaty,FE7051,2
2022,05,Comirnaty,FK0594,9
2022,05,Comirnaty,FL4213,55
2022,05,Comirnaty,FL5324,25
2022,05,Comirnaty,FL5324         ,1
2022,05,Comirnaty,FM7533,482
2022,05,Comirnaty,FM7533 ,1
2022,05,Comirnaty,FM7785,5
2022,05,Comirnaty,FM9088,38
2022,05,Comirnaty,FM9088 ,5
2022,05,Comirnaty,FN4071,97
2022,05,Comirnaty,FN4072,452
2022,05,Comirnaty,FN4072 ,1
2022,05,Comirnaty,FN5519,146
2022,05,Comirnaty,FN5988,187
2022,05,Comirnaty,FN5988 ,2
2022,05,Comirnaty,FN5988         ,3
2022,05,Comirnaty,FP1972,333
2022,05,Comirnaty,FP1972 ,2
2022,05,Comirnaty,FP8234,65
2022,05,Comirnaty,FP8748,63
2022,05,Comirnaty,FP8956,299
2022,05,Comirnaty,FP8956 ,2
2022,05,Comirnaty,FP9604,4
2022,05,Comirnaty,FP9632,2
2022,05,Comirnaty,FR5493,49
2022,05,Comirnaty,PCB0017,26
2022,05,Janssen,,23
2022,05,Janssen,4301MF011,1
2022,05,Janssen,ABZ5320,19
2022,05,Janssen,ACA5775,66
2022,05,Janssen,ACA5778,131
2022,05,Janssen,ACA6111,31
2022,05,Janssen,XE393,21
2022,05,Novavax,,42
2022,05,Novavax,1F1045A,2
2022,05,Novavax,216040,15
2022,05,Novavax,216046,1
2022,05,Novavax,4301MF011,497
2022,05,Novavax,FM7533,3
2022,05,Novavax,PCB0017,1
2022,05,Spikevax,,49
2022,05,Spikevax,000039A,6
2022,05,Spikevax,000058A,4
2022,05,Spikevax,000082A,22
2022,05,Spikevax,000090A,5
2022,05,Spikevax,000139A,2
2022,05,Spikevax,000162A,8
2022,05,Spikevax,000187A,10
2022,05,Spikevax,000371A,1
2022,05,Spikevax,000397A,2
2022,05,Spikevax,016G21A,1
2022,05,Spikevax,216040,3
2022,05,Spikevax,216041,66
2022,05,Spikevax,216046,57
2022,05,Spikevax,226004,1
2022,05,Spikevax,3003606,1
2022,05,Spikevax,3004493,1
2022,05,Spikevax,3004738,7
2022,05,Spikevax,3005242,2
2022,06,Comirnaty,,175
2022,06,Comirnaty,1F1020A,76
2022,06,Comirnaty,1F1045A,64
2022,06,Comirnaty,1K082A,134
2022,06,Comirnaty,FD1921,1
2022,06,Comirnaty,FL4213,37
2022,06,Comirnaty,FL5324,20
2022,06,Comirnaty,FM7533,280
2022,06,Comirnaty,FM9088,14
2022,06,Comirnaty,FM9088 ,15
2022,06,Comirnaty,FN4071,32
2022,06,Comirnaty,FN4072,229
2022,06,Comirnaty,FN4072 ,1
2022,06,Comirnaty,FN5519,68
2022,06,Comirnaty,FN5988,146
2022,06,Comirnaty,FN5988         ,4
2022,06,Comirnaty,FP1972,198
2022,06,Comirnaty,FP1972 ,1
2022,06,Comirnaty,FP8234,63
2022,06,Comirnaty,FP8748,30
2022,06,Comirnaty,FP8956,193
2022,06,Comirnaty,FP9604,39
2022,06,Comirnaty,FP9632,1
2022,06,Comirnaty,FR5493,37
2022,06,Comirnaty,PCB0017,27
2022,06,Comirnaty,XE393,1
2022,06,Janssen,,12
2022,06,Janssen,ABZ5320,2
2022,06,Janssen,ACA5775,55
2022,06,Janssen,ACA5778,85
2022,06,Janssen,ACA6111,25
2022,06,Janssen,FP8956,1
2022,06,Janssen,XE393,5
2022,06,Novavax,,32
2022,06,Novavax,1K082A,1
2022,06,Novavax,4301MF011,216
2022,06,Novavax,4301MF011      ,3
2022,06,Spikevax,,19
2022,06,Spikevax,000039A,4
2022,06,Spikevax,000058A,1
2022,06,Spikevax,000082A,18
2022,06,Spikevax,000090A,4
2022,06,Spikevax,000139A,10
2022,06,Spikevax,000162A,8
2022,06,Spikevax,000239A,21
2022,06,Spikevax,000371A,1
2022,06,Spikevax,000397A,12
2022,06,Spikevax,216040,4
2022,06,Spikevax,216041,28
2022,06,Spikevax,216046,22
2022,06,Spikevax,226004,9
2022,06,Spikevax,3004218,1
2022,06,Spikevax,3004670,1
2022,07,Astra-Zeneca,,1
2022,07,Comirnaty,,137
2022,07,Comirnaty,1F1020A,103
2022,07,Comirnaty,1F1045A,52
2022,07,Comirnaty,1F1053A,41
2022,07,Comirnaty,1K082A,211
2022,07,Comirnaty,216046,1
2022,07,Comirnaty,21C17-05,2
2022,07,Comirnaty,4301MF011,2
2022,07,Comirnaty,FE7051,2
2022,07,Comirnaty,FL4213,39
2022,07,Comirnaty,FL5324,18
2022,07,Comirnaty,FM7533,217
2022,07,Comirnaty,FM7785,2
2022,07,Comirnaty,FM9088,30
2022,07,Comirnaty,FM9088 ,7
2022,07,Comirnaty,FN4071,9
2022,07,Comirnaty,FN4072,210
2022,07,Comirnaty,FN4072 ,4
2022,07,Comirnaty,FN5519,95
2022,07,Comirnaty,FN5988,121
2022,07,Comirnaty,FN5988 ,1
2022,07,Comirnaty,FP1972,141
2022,07,Comirnaty,FP8234,134
2022,07,Comirnaty,FP8748,39
2022,07,Comirnaty,FP8956,279
2022,07,Comirnaty,FP9604,61
2022,07,Comirnaty,FR5493,57
2022,07,Comirnaty,FR8477,1
2022,07,Comirnaty,FR9187,9
2022,07,Comirnaty,GK4367,1
2022,07,Janssen,,16
2022,07,Janssen,4301MF011,1
2022,07,Janssen,ACA5775,56
2022,07,Janssen,ACA5778,131
2022,07,Janssen,ACA6111,25
2022,07,Janssen,XD975,1
2022,07,Janssen,XE393,6
2022,07,Novavax,,16
2022,07,Novavax,4301MF011,339
2022,07,Novavax,4301MF011      ,5
2022,07,Novavax,FL4213,1
2022,07,Others,,1
2022,07,Spikevax,,50
2022,07,Spikevax,000082A,4
2022,07,Spikevax,000090A,3
2022,07,Spikevax,000139A,30
2022,07,Spikevax,000162A,2
2022,07,Spikevax,000187A,10
2022,07,Spikevax,000239A,10
2022,07,Spikevax,000251A,2
2022,07,Spikevax,000275A,9
2022,07,Spikevax,000358A,4
2022,07,Spikevax,000371A,1
2022,07,Spikevax,000384A,1
2022,07,Spikevax,000397A,30
2022,07,Spikevax,216041,16
2022,07,Spikevax,216046,13
2022,07,Spikevax,226004,10
2022,07,Spikevax,3003601,4
2022,08,Comirnaty,,174
2022,08,Comirnaty,1F1020A,10
2022,08,Comirnaty,1F1045A,49
2022,08,Comirnaty,1F1053A,24
2022,08,Comirnaty,1K082A,152
2022,08,Comirnaty,1K082A ,12
2022,08,Comirnaty,21C17-05,1
2022,08,Comirnaty,4301MF011,3
2022,08,Comirnaty,ABX5105,1
2022,08,Comirnaty,ET3620,2
2022,08,Comirnaty,FE7051,1
2022,08,Comirnaty,FK0594,1
2022,08,Comirnaty,FL4213,2
2022,08,Comirnaty,FL5324,18
2022,08,Comirnaty,FM7533,231
2022,08,Comirnaty,FM9088,16
2022,08,Comirnaty,FM9088 ,9
2022,08,Comirnaty,FN4071,15
2022,08,Comirnaty,FN4072,198
2022,08,Comirnaty,FN4072 ,8
2022,08,Comirnaty,FN5519,101
2022,08,Comirnaty,FN5988,108
2022,08,Comirnaty,FP1972,301
2022,08,Comirnaty,FP8234,182
2022,08,Comirnaty,FP8748,64
2022,08,Comirnaty,FP8956,386
2022,08,Comirnaty,FP9604,40
2022,08,Comirnaty,FP9632,2
2022,08,Comirnaty,FR3566,1
2022,08,Comirnaty,FR5493,33
2022,08,Comirnaty,FR9187,20
2022,08,Comirnaty,PCB0001,1
2022,08,Janssen,,34
2022,08,Janssen,ABZ5320,3
2022,08,Janssen,ACA5775,80
2022,08,Janssen,ACA5778,100
2022,08,Janssen,ACA6111,11
2022,08,Janssen,XD974,1
2022,08,Janssen,XE393,2
2022,08,Janssen,XE423,1
2022,08,Novavax,,7
2022,08,Novavax,000187A,1
2022,08,Novavax,4301MF011,202
2022,08,Novavax,4302MF002,3
2022,08,Novavax,FM7533,1
2022,08,Novavax,FN5519,1
2022,08,Others,,1
2022,08,Spikevax,,17
2022,08,Spikevax,000139A,19
2022,08,Spikevax,000187A,48
2022,08,Spikevax,000239A,29
2022,08,Spikevax,000251A,17
2022,08,Spikevax,000266A,2
2022,08,Spikevax,000275A,5
2022,08,Spikevax,000358A,20
2022,08,Spikevax,000371A,28
2022,08,Spikevax,000397A,24
2022,08,Spikevax,007G21A,1
2022,08,Spikevax,216041,3
2022,08,Spikevax,226004,5
2022,08,Spikevax,3003601,1
2022,08,Spikevax,3004670,5
2022,09,Comirnaty,,124
2022,09,Comirnaty,1F1020A,3
2022,09,Comirnaty,1F1045A,18
2022,09,Comirnaty,1F1053A,35
2022,09,Comirnaty,1K082A,101
2022,09,Comirnaty,1K082A ,10
2022,09,Comirnaty,FC2473,1
2022,09,Comirnaty,FE2296,2
2022,09,Comirnaty,FM7533,123
2022,09,Comirnaty,FM7785,2
2022,09,Comirnaty,FM9088,10
2022,09,Comirnaty,FM9088 ,10
2022,09,Comirnaty,FN4071,18
2022,09,Comirnaty,FN4072,126
2022,09,Comirnaty,FN4072 ,1
2022,09,Comirnaty,FN5519,46
2022,09,Comirnaty,FN5988,76
2022,09,Comirnaty,FN5988         ,1
2022,09,Comirnaty,FP1972,162
2022,09,Comirnaty,FP1972         ,1
2022,09,Comirnaty,FP8234,125
2022,09,Comirnaty,FP8748,24
2022,09,Comirnaty,FP8956,292
2022,09,Comirnaty,FP8956         ,1
2022,09,Comirnaty,FP9604,40
2022,09,Comirnaty,FP9632,1
2022,09,Comirnaty,FR3566,102
2022,09,Comirnaty,FR5493,83
2022,09,Comirnaty,FR9187,12
2022,09,Comirnaty,GD6798,83
2022,09,Comirnaty,GH9851,8
2022,09,Comirnaty,PCA0002,3
2022,09,Janssen,,20
2022,09,Janssen,ACA5775,34
2022,09,Janssen,ACA5778,107
2022,09,Janssen,ACA6111,10
2022,09,Janssen,FP8234,2
2022,09,Janssen,GD6803,2
2022,09,Janssen,XE393,6
2022,09,Novavax,,2
2022,09,Novavax,4301MF011,24
2022,09,Novavax,4302MF002,77
2022,09,Novavax,4302MF016,25
2022,09,Others,,3
2022,09,Spikevax,,23
2022,09,Spikevax,000139A,23
2022,09,Spikevax,000239A,13
2022,09,Spikevax,000251A,16
2022,09,Spikevax,000266A,2
2022,09,Spikevax,000275A,21
2022,09,Spikevax,000358A,14
2022,09,Spikevax,000358A        ,1
2022,09,Spikevax,000371A,31
2022,09,Spikevax,000384A,1
2022,09,Spikevax,000397A,5
2022,09,Spikevax,226004,6
2022,10,Comirnaty,,95
2022,10,Comirnaty,1F1020A,1
2022,10,Comirnaty,1F1045A,56
2022,10,Comirnaty,1F1053A,17
2022,10,Comirnaty,1K082A,65
2022,10,Comirnaty,36660TB,41
2022,10,Comirnaty,FF3318,5
2022,10,Comirnaty,FM7533,7
2022,10,Comirnaty,FM9088,27
2022,10,Comirnaty,FM9088 ,4
2022,10,Comirnaty,FN4072,13
